142.506 5.31359 -351.08
142.868 5.30335 -349.758
143.192 5.29246 -348.42
143.478 5.28119 -347.074
143.722 5.26977 -345.73
143.922 5.25848 -344.393
144.076 5.24756 -343.073
144.18 5.23679 -341.769
144.234 5.22581 -340.474
144.242 5.21472 -339.184
144.21 5.20361 -337.896
144.142 5.19258 -336.607
144.043 5.1817 -335.313
143.918 5.17107 -334.011
143.771 5.16079 -332.699
143.589 5.1507 -331.37
143.361 5.14068 -330.026
143.097 5.1308 -328.673
142.807 5.12113 -327.316
142.501 5.11176 -325.961
142.188 5.10277 -324.614
141.879 5.09422 -323.279
141.584 5.08621 -321.963
141.297 5.07862 -320.672
141.006 5.07133 -319.401
140.713 5.0644 -318.144
140.416 5.05789 -316.895
140.117 5.05186 -315.645
139.816 5.04638 -314.389
139.512 5.04151 -313.118
139.207 5.03731 -311.826
138.899 5.03361 -310.514
138.587 5.03029 -309.187
138.273 5.02747 -307.848
137.956 5.02524 -306.502
137.639 5.02374 -305.15
137.32 5.02306 -303.795
137.002 5.02333 -302.441
136.685 5.02465 -301.09
136.367 5.02794 -299.737
136.047 5.03347 -298.375
135.726 5.04042 -297.009
135.405 5.04797 -295.643
135.085 5.05527 -294.28
134.767 5.06152 -292.926
134.451 5.06587 -291.583
134.14 5.06751 -290.257
133.832 5.06596 -288.948
133.528 5.06181 -287.655
133.227 5.05583 -286.374
132.928 5.04876 -285.101
132.63 5.04135 -283.832
132.332 5.03436 -282.564
132.033 5.02854 -281.292
131.733 5.02465 -280.014
131.432 5.02243 -278.733
131.131 5.02106 -277.454
130.831 5.02042 -276.175
130.53 5.02042 -274.895
130.229 5.02095 -273.612
129.926 5.0219 -272.325
129.622 5.02317 -271.03
129.316 5.02465 -269.728
129.007 5.02699 -268.412
128.695 5.03056 -267.084
128.381 5.03485 -265.748
128.066 5.03937 -264.407
127.751 5.04359 -263.067
127.438 5.04702 -261.732
127.126 5.04915 -260.406
126.818 5.04947 -259.094
126.515 5.0476 -257.804
126.217 5.04384 -256.538
125.923 5.03875 -255.285
125.629 5.03288 -254.034
125.333 5.02678 -252.777
125.034 5.02101 -251.501
124.728 5.01611 -250.198
124.413 5.01263 -248.858
124.087 5.0106 -247.471
123.752 5.00948 -246.044
123.41 5.00904 -244.588
123.064 5.00902 -243.115
122.716 5.00918 -241.637
122.37 5.00925 -240.165
122.028 5.009 -238.71
121.693 5.00818 -237.284
121.365 5.00675 -235.884
121.039 5.00494 -234.499
120.716 5.00289 -233.125
120.396 5.00072 -231.76
120.076 4.99856 -230.401
119.758 4.99655 -229.046
119.44 4.99482 -227.691
119.121 4.99348 -226.335
118.802 4.9924 -224.977
118.483 4.99137 -223.621
118.165 4.99047 -222.266
117.847 4.98978 -220.914
117.531 4.9894 -219.566
117.215 4.98939 -218.224
116.901 4.98983 -216.887
116.589 4.99082 -215.557
116.279 4.99254 -214.239
115.972 4.99501 -212.934
115.668 4.99802 -211.637
115.364 5.00136 -210.345
115.06 5.00483 -209.051
114.755 5.00824 -207.752
114.447 5.01137 -206.443
114.136 5.01401 -205.12
113.822 5.01645 -203.783
113.506 5.01898 -202.437
113.188 5.02146 -201.083
112.868 5.02376 -199.723
112.548 5.02573 -198.358
112.226 5.02724 -196.989
111.904 5.02813 -195.618
111.582 5.02828 -194.247
111.259 5.0273 -192.872
110.935 5.02517 -191.492
110.609 5.02228 -190.108
110.284 5.01899 -188.722
109.958 5.0157 -187.334
109.632 5.01279 -185.947
109.306 5.01064 -184.561
108.981 5.00962 -183.179
108.657 5.00975 -181.798
108.332 5.01065 -180.415
108.007 5.01216 -179.031
107.682 5.01412 -177.649
107.358 5.01637 -176.27
107.035 5.01875 -174.896
106.714 5.02109 -173.529
106.395 5.02324 -172.171
106.077 5.02572 -170.818
105.76 5.02894 -169.47
105.445 5.03248 -168.127
105.131 5.03597 -166.789
104.818 5.03901 -165.459
104.507 5.0412 -164.136
104.199 5.04217 -162.823
103.892 5.04152 -161.519
103.59 5.03853 -160.232
103.292 5.03327 -158.964
102.997 5.02653 -157.709
102.704 5.01907 -156.46
102.41 5.01168 -155.21
102.115 5.00514 -153.954
101.816 5.00023 -152.684
101.513 4.99771 -151.393
101.205 4.99778 -150.081
100.893 4.99978 -148.752
100.577 5.0032 -147.411
100.261 5.00757 -146.061
99.9429 5.01239 -144.709
99.6256 5.01718 -143.359
99.3098 5.02143 -142.015
98.9965 5.02466 -140.681
98.6852 5.02727 -139.357
98.3747 5.02987 -138.035
98.0649 5.03235 -136.717
97.7559 5.03459 -135.401
97.4476 5.03646 -134.089
97.1401 5.03785 -132.78
96.8333 5.03863 -131.474
96.5271 5.03868 -130.171
96.2234 5.03765 -128.878
95.9226 5.03552 -127.598
95.6235 5.03264 -126.325
95.3246 5.02934 -125.053
95.0247 5.02598 -123.777
94.7223 5.0229 -122.49
94.4161 5.02044 -121.186
94.1047 5.01897 -119.861
93.7871 5.01831 -118.509
93.4642 5.0181 -117.135
93.1375 5.01829 -115.744
92.8083 5.01887 -114.343
92.4781 5.01982 -112.938
92.1484 5.02112 -111.535
91.8206 5.02274 -110.139
91.4961 5.02467 -108.758
91.1742 5.02743 -107.388
90.8532 5.03128 -106.022
90.5331 5.03578 -104.66
90.214 5.04046 -103.301
89.8958 5.04488 -101.947
89.5785 5.04859 -100.597
89.2622 5.05115 -99.2504
88.9468 5.0521 -97.908
88.6323 5.05115 -96.5696
88.3188 5.04859 -95.2349
88.0061 5.04487 -93.9041
87.6944 5.04045 -92.5774
87.3836 5.03577 -91.2548
87.0739 5.03128 -89.9365
86.7652 5.02743 -88.6225
86.4575 5.02467 -87.313
86.1521 5.02271 -86.0132
85.8495 5.02099 -84.7251
85.5485 5.01958 -83.4443
85.2483 5.01852 -82.1664
84.9476 5.01789 -80.8867
84.6455 5.01773 -79.6009
84.3409 5.01811 -78.3044
84.0327 5.01909 -76.9928
83.7201 5.02114 -75.6622
83.4037 5.02442 -74.3154
83.0846 5.02848 -72.9575
82.7642 5.0329 -71.5936
82.4435 5.03724 -70.2289
82.1239 5.04105 -68.8686
81.8066 5.04391 -67.5179
81.4927 5.04537 -66.182
81.1819 5.0453 -64.8592
80.8729 5.04404 -63.544
80.5655 5.0419 -62.2356
80.2594 5.03921 -60.9329
79.9545 5.03626 -59.6352
79.6505 5.03338 -58.3415
79.3473 5.03087 -57.0509
79.0446 5.02905 -55.7624
78.7441 5.0279 -54.4835
78.4467 5.02712 -53.2179
78.1512 5.02658 -51.96
77.856 5.02617 -50.7038
77.5599 5.02577 -49.4435
77.2615 5.02525 -48.1733
76.9593 5.02451 -46.8872
76.652 5.02342 -45.5795
76.3379 5.02176 -44.2427
76.0176 5.01954 -42.8792
75.693 5.01701 -41.4978
75.3663 5.01442 -40.1075
75.0396 5.01199 -38.7171
74.715 5.00998 -37.3355
74.3946 5.00863 -35.9716
74.0804 5.00818 -34.6344
73.7729 5.00884 -33.3257
73.4703 5.01046 -32.0378
73.1713 5.01277 -30.7654
72.8747 5.01548 -29.503
72.5791 5.01831 -28.245
72.2833 5.02097 -26.9861
71.986 5.02319 -25.7208
71.6859 5.02468 -24.4436
71.3835 5.02527 -23.1563
71.08 5.02517 -21.8648
70.7758 5.02462 -20.57
70.4709 5.02391 -19.2727
70.1657 5.02329 -17.9737
69.8603 5.02304 -16.6738
69.5549 5.02341 -15.374
69.2497 5.02468 -14.0749
68.9445 5.0273 -12.776
68.6391 5.03122 -11.4763
68.3335 5.03592 -10.1758
68.0278 5.04091 -8.87485
67.7221 5.04567 -7.57356
67.4163 5.0497 -6.27214
67.1105 5.05249 -4.97076
66.8048 5.05353 -3.66961
66.4991 5.05249 -2.36857
66.1934 5.0497 -1.06741
65.8876 5.04567 0.233833
65.5818 5.04091 1.53516
65.2761 5.03592 2.83652
64.9703 5.03122 4.13791
64.6645 5.0273 5.43928
64.3587 5.02468 6.74062
64.0529 5.0233 8.04198
63.7472 5.02266 9.34341
63.4413 5.02257 10.6449
63.1356 5.02288 11.9463
62.8298 5.02342 13.2478
62.524 5.02401 14.5491
62.2182 5.02449 15.8503
61.9125 5.02469 17.1514
61.6068 5.02457 18.4524
61.3012 5.02428 19.7534
60.9955 5.02393 21.0542
60.6898 5.02361 22.355
60.3842 5.02342 23.6557
60.0786 5.02347 24.9562
59.7731 5.02386 26.2564
59.4677 5.02469 27.5565
59.1621 5.02616 28.8569
58.8564 5.02826 30.158
58.5506 5.03077 31.4592
58.245 5.03349 32.76
57.9395 5.03618 34.0601
57.6344 5.03864 35.3588
57.3296 5.04064 36.6556
57.0255 5.04196 37.9502
56.7216 5.04267 39.2432
56.418 5.04299 40.5354
56.1146 5.04296 41.8265
55.8117 5.04264 43.116
55.5092 5.04208 44.4033
55.2073 5.04131 45.688
54.9062 5.04038 46.9696
54.6059 5.03934 48.2477
54.3079 5.03798 49.5158
54.0128 5.03618 50.7715
53.7193 5.03408 52.0206
53.426 5.03185 53.2689
53.1316 5.02964 54.522
52.8346 5.02761 55.7859
52.5338 5.02591 57.0661
52.2278 5.02469 58.3686
51.9148 5.02399 59.7006
51.5954 5.02366 61.06
51.2716 5.02362 62.4379
50.9456 5.02378 63.8254
50.6194 5.02405 65.2137
50.2951 5.02435 66.5939
49.9747 5.0246 67.9573
49.6604 5.0247 69.2948
49.3528 5.0247 70.6042
49.05 5.0247 71.8928
48.7507 5.0247 73.1665
48.4536 5.0247 74.4311
48.1572 5.0247 75.6925
47.8602 5.0247 76.9565
47.5612 5.0247 78.229
47.2588 5.0247 79.5159
46.954 5.0247 80.813
46.6485 5.0247 82.1131
46.3421 5.0247 83.4171
46.0346 5.0247 84.7261
45.7256 5.0247 86.0409
45.4151 5.0247 87.3625
45.1027 5.0247 88.6919
44.7883 5.0247 90.03
44.4713 5.0247 91.3794
44.1515 5.0247 92.7404
43.8296 5.0247 94.1102
43.5063 5.0247 95.4863
43.1821 5.0247 96.866
42.8577 5.0247 98.2468
42.5336 5.0247 99.626
42.2105 5.0247 101.001
41.8878 5.0247 102.375
41.5645 5.0247 103.75
41.241 5.0247 105.127
40.9176 5.0247 106.504
40.5945 5.0247 107.879
40.272 5.0247 109.251
39.9505 5.0247 110.62
39.6302 5.0247 111.983
39.3117 5.02459 113.338
38.9951 5.02431 114.686
38.6797 5.02397 116.028
38.3648 5.02366 117.368
38.0498 5.02348 118.709
37.7339 5.02353 120.054
37.4164 5.0239 121.405
37.0968 5.0247 122.765
36.7745 5.02622 124.137
36.4498 5.02849 125.519
36.1235 5.03121 126.907
35.7964 5.0341 128.3
35.4693 5.03685 129.692
35.143 5.03919 131.081
34.8182 5.0408 132.463
34.4958 5.04141 133.835
34.1756 5.0408 135.198
33.857 5.03919 136.554
33.5397 5.03686 137.904
33.2232 5.0341 139.251
32.9074 5.03121 140.595
32.592 5.02849 141.938
32.2765 5.02622 143.28
31.9608 5.02471 144.624
31.6455 5.02391 145.966
31.3311 5.02354 147.304
31.0172 5.0235 148.64
30.7034 5.02368 149.975
30.3894 5.024 151.312
30.0746 5.02434 152.652
29.7587 5.02461 153.997
29.4412 5.02471 155.348
29.122 5.02468 156.706
28.8011 5.02464 158.072
28.479 5.02458 159.443
28.1563 5.02453 160.817
27.8333 5.02448 162.191
27.5106 5.02443 163.565
27.1886 5.0244 164.935
26.8678 5.02439 166.3
26.5476 5.02426 167.663
26.2274 5.02394 169.026
25.9074 5.02355 170.388
25.5878 5.02321 171.748
25.2691 5.02304 173.105
24.9514 5.02315 174.457
24.6351 5.02367 175.803
24.3204 5.02471 177.143
24.0071 5.02664 178.476
23.695 5.02951 179.804
23.384 5.03295 181.128
23.0742 5.0366 182.447
22.7656 5.04007 183.76
22.4581 5.04301 185.069
22.1519 5.04504 186.372
21.847 5.0458 187.67
21.5448 5.04509 188.956
21.2461 5.04318 190.227
20.9495 5.0404 191.49
20.6536 5.03706 192.749
20.3572 5.03349 194.01
20.0589 5.03003 195.28
19.7573 5.02699 196.564
19.4512 5.02471 197.866
19.1391 5.02299 199.195
18.8218 5.02147 200.545
18.5009 5.02014 201.911
18.1783 5.01903 203.284
17.8557 5.01815 204.657
17.5349 5.0175 206.022
17.2176 5.0171 207.373
16.9057 5.01696 208.701
16.6 5.01732 210.002
16.2993 5.01826 211.281
16.0021 5.01957 212.546
15.7067 5.02106 213.804
15.4115 5.02253 215.06
15.115 5.02376 216.322
14.8156 5.02455 217.596
14.5117 5.02471 218.89
14.2027 5.02405 220.205
13.89 5.02267 221.536
13.5747 5.02084 222.878
13.2578 5.01878 224.226
12.9407 5.01676 225.576
12.6243 5.01501 226.923
12.3098 5.01378 228.261
11.9984 5.01331 229.587
11.6902 5.01362 230.898
11.3841 5.01446 232.201
11.0797 5.01572 233.497
10.7761 5.01731 234.789
10.473 5.01911 236.079
10.1696 5.02102 237.37
9.86537 5.02292 238.665
9.55968 5.02471 239.966
9.2531 5.0267 241.271
8.94643 5.02911 242.576
8.63946 5.03173 243.883
8.33196 5.03435 245.191
8.02374 5.03676 246.503
7.71457 5.03874 247.819
7.40424 5.04009 249.14
7.09251 5.04058 250.467
6.77825 5.04001 251.804
6.46115 5.03848 253.154
6.14229 5.03626 254.511
5.82277 5.03364 255.871
5.50368 5.0309 257.229
5.18613 5.02831 258.581
4.87122 5.02616 259.921
4.56001 5.02471 261.246
4.2529 5.02414 262.553
3.94903 5.02423 263.846
3.64758 5.02474 265.129
3.34777 5.02541 266.405
3.04878 5.026 267.677
2.74984 5.02625 268.95
2.45013 5.0259 270.225
2.14886 5.02472 271.508
1.8463 5.02226 272.795
1.5433 5.01859 274.085
1.24001 5.01419 275.376
0.936504 5.00952 276.667
0.632961 5.00506 277.959
0.329464 5.00128 279.251
0.0261459 4.99867 280.542
-0.276875 4.99769 281.832
-0.579765 4.99851 283.121
-0.882717 5.00073 284.411
-1.18566 5.00402 285.7
-1.48845 5.00804 286.989
-1.79104 5.01246 288.277
-2.0933 5.01694 289.563
-2.39514 5.02113 290.848
-2.69645 5.02472 292.13
-2.99675 5.02816 293.409
-3.2959 5.03197 294.682
-3.59439 5.0359 295.952
-3.89268 5.03969 297.222
-4.19124 5.04308 298.493
-4.49055 5.04582 299.767
-4.7911 5.04766 301.046
-5.09335 5.04833 302.332
-5.39769 5.04747 303.628
-5.70386 5.04519 304.931
-6.01128 5.04189 306.239
-6.31944 5.038 307.551
-6.62779 5.03392 308.863
-6.93579 5.03007 310.174
-7.24292 5.02687 311.481
-7.54861 5.02472 312.782
-7.8532 5.02359 314.079
-8.15735 5.02306 315.374
-8.46102 5.02299 316.666
-8.76413 5.02325 317.956
-9.06666 5.02368 319.244
-9.36856 5.02417 320.529
-9.66976 5.02456 321.811
-9.97021 5.02472 323.09
-10.2692 5.02472 324.363
-10.5665 5.02472 325.628
-10.8627 5.02472 326.889
-11.1585 5.02472 328.148
-11.4544 5.02472 329.408
-11.7512 5.02472 330.672
-12.0494 5.02472 331.941
-12.3497 5.02472 333.219
-12.6521 5.02472 334.507
-12.9561 5.02472 335.8
-13.2612 5.02472 337.099
-13.5673 5.02473 338.402
-13.874 5.02473 339.708
-14.1811 5.02473 341.014
-14.4881 5.02473 342.321
-14.795 5.02473 343.627
-15.104 5.02473 344.935
-15.4167 5.02473 346.246
-15.7309 5.02473 347.559
-16.0447 5.02473 348.873
-16.3561 5.02473 350.186
-16.6629 5.02473 351.495
-16.9633 5.02473 352.8
-17.2551 5.02473 354.098
-17.5374 5.02473 355.39
-17.8114 5.02473 356.676
-18.0791 5.02473 357.958
-18.3422 5.02473 359.237
-18.6026 5.02473 360.513
-18.8621 5.02473 361.789
-19.1226 5.02473 363.065
-19.3859 5.02473 364.341
-19.6488 5.02473 365.616
-19.9084 5.02473 366.887
-20.1665 5.02473 368.156
-20.4249 5.02473 369.425
-20.6856 5.02473 370.696
-20.9503 5.02473 371.97
-21.2209 5.02473 373.25
-21.4994 5.02473 374.537
-21.7861 5.02473 375.832
-22.0794 5.02473 377.133
-22.3782 5.02473 378.439
-22.6812 5.02473 379.748
-22.9875 5.02473 381.061
-23.2957 5.02473 382.375
-23.6048 5.02473 383.689
-23.9136 5.02473 385.003
-24.2242 5.02473 386.321
-24.5388 5.02473 387.644
-24.8559 5.02473 388.97
-25.1742 5.02473 390.297
-25.4922 5.02473 391.621
-25.8087 5.02473 392.94
-26.1222 5.02472 394.252
-26.4313 5.02472 395.554
-26.7301 5.02463 396.845
-27.0172 5.02443 398.127
-27.2985 5.02417 399.403
-27.5796 5.02394 400.674
-27.8663 5.0238 401.941
-28.1644 5.02383 403.205
-28.4797 5.02409 404.468
-28.8178 5.02465 405.732
-29.1688 5.02508 406.999
-29.5228 5.0251 408.27
-29.886 5.02508 409.541
-30.2645 5.02536 410.809
-30.6646 5.02631 412.07
-31.0924 5.02826 413.321
-31.5542 5.03157 414.559
-32.056 5.0366 415.779
-32.5867 5.04367 416.998
-33.1355 5.0526 418.225
-33.7094 5.06294 419.448
-34.3154 5.07427 420.657
-34.9606 5.08614 421.838
-35.6521 5.09812 422.979
-36.3968 5.10978 424.07
-37.2018 5.12068 425.097
-38.0727 5.13197 426.074
-39.0052 5.14456 427.017
-39.9914 5.15765 427.921
-41.0237 5.17044 428.78
-42.094 5.18213 429.588
-43.1948 5.19191 430.339
-44.318 5.19898 431.027
-45.4559 5.20253 431.647
-46.6212 5.20228 432.2
-47.8266 5.19884 432.693
-49.0647 5.19282 433.125
-50.328 5.18484 433.5
-51.6091 5.17548 433.817
-52.9006 5.16535 434.079
-54.1949 5.15507 434.287
-55.4847 5.14522 434.443
-56.7866 5.13481 434.55
-58.1148 5.12283 434.612
-59.4583 5.10989 434.621
-60.8059 5.09658 434.574
-62.1466 5.08351 434.465
-63.4692 5.07128 434.289
-64.7628 5.06048 434.042
-66.0162 5.05173 433.717
-67.2295 5.04508 433.297
-68.4133 5.03999 432.778
-69.5723 5.03615 432.178
-70.7112 5.03325 431.516
-71.8345 5.03096 430.81
-72.947 5.02898 430.077
-74.0532 5.02698 429.337
-75.1579 5.02466 428.606
-76.2563 5.02206 427.87
-77.3423 5.01951 427.104
-78.4176 5.01708 426.314
-79.4843 5.01489 425.506
-80.5442 5.01303 424.686
-81.5992 5.01158 423.858
-82.6514 5.01064 423.029
-83.7025 5.01031 422.205
-84.7513 5.01082 421.376
-85.7954 5.01221 420.536
-86.8351 5.01422 419.687
-87.8707 5.01659 418.834
-88.9025 5.01907 417.982
-89.9307 5.02141 417.136
-90.9557 5.02336 416.3
-91.9777 5.02466 415.478
-92.9933 5.02535 414.675
-94.0006 5.02567 413.889
-95.0025 5.02571 413.113
-96.002 5.02556 412.342
-97.0018 5.02529 411.571
-98.005 5.025 410.794
-99.0143 5.02476 410.005
-100.033 5.02466 409.198
-101.06 5.02464 408.374
-102.094 5.02458 407.538
-103.133 5.02451 406.692
-104.175 5.02445 405.839
-105.22 5.02442 404.981
-106.267 5.02442 404.121
-107.314 5.0245 403.26
-108.36 5.02466 402.401
-109.41 5.02424 401.544
-110.467 5.02294 400.689
-111.528 5.02133 399.832
-112.589 5.01995 398.973
-113.646 5.01937 398.111
-114.695 5.02014 397.242
-115.732 5.02282 396.367
-116.754 5.02797 395.484
-117.774 5.03583 394.603
-118.801 5.04599 393.729
-119.826 5.05799 392.854
-120.838 5.07138 391.972
-121.828 5.0857 391.072
-122.786 5.10049 390.148
-123.701 5.11532 389.19
-124.564 5.12971 388.192
-125.398 5.14487 387.156
-126.224 5.16176 386.09
-127.025 5.17952 384.997
-127.784 5.19733 383.876
-128.487 5.21436 382.729
-129.115 5.22977 381.556
-129.654 5.24273 380.36
-130.086 5.25241 379.141
-130.422 5.25875 377.878
-130.68 5.26252 376.561
-130.859 5.26412 375.208
-130.96 5.26397 373.836
-130.979 5.26245 372.462
-130.918 5.25998 371.104
-130.774 5.25696 369.779
-130.546 5.25379 368.506
-130.228 5.25009 367.259
-129.816 5.24534 366.014
-129.319 5.23968 364.783
-128.741 5.23323 363.577
-128.091 5.22616 362.409
-127.375 5.21861 361.292
-126.599 5.2107 360.238
-125.771 5.2026 359.258
-124.867 5.19382 358.344
-123.873 5.18401 357.479
-122.805 5.17353 356.668
-121.678 5.16273 355.911
-120.508 5.15195 355.213
-119.311 5.14156 354.576
-118.104 5.13191 354.003
-116.901 5.12333 353.497
-115.689 5.11607 353.067
-114.445 5.10989 352.712
-113.175 5.10444 352.425
-111.887 5.09937 352.197
-110.585 5.09434 352.021
-109.276 5.089 351.887
-107.966 5.083 351.788
-106.662 5.07601 351.717
-105.359 5.06823 351.69
-104.049 5.0601 351.724
-102.732 5.05158 351.807
-101.411 5.04262 351.926
-100.088 5.03317 352.069
-98.7634 5.0232 352.223
-97.4391 5.01267 352.377
-96.1167 5.00152 352.517
-94.8024 4.98883 352.655
-93.4972 4.97425 352.808
-92.1953 4.95858 352.972
-90.8908 4.94264 353.142
-89.5776 4.92726 353.312
-88.2498 4.91324 353.479
-86.9015 4.9014 353.638
-85.5266 4.89256 353.784
-84.1079 4.88649 353.94
-82.6437 4.88232 354.118
-81.1513 4.87989 354.303
-79.648 4.87905 354.477
-78.1514 4.87964 354.623
-76.6787 4.8815 354.724
-75.2474 4.88449 354.764
-73.8747 4.88844 354.726
-72.5509 4.89429 354.624
-71.2552 4.9026 354.481
-69.9886 4.91261 354.292
-68.7521 4.92361 354.051
-67.5466 4.93486 353.752
-66.3731 4.9456 353.388
-65.2327 4.95512 352.955
-64.1263 4.96268 352.446
-63.0396 4.96843 351.851
-61.9656 4.97315 351.173
-60.9161 4.97701 350.421
-59.903 4.98019 349.607
-58.9379 4.98287 348.741
-58.0327 4.98522 347.835
-57.1991 4.98742 346.898
-56.4491 4.98964 345.942
-55.7977 4.99166 344.953
-55.2404 4.99321 343.915
-54.7589 4.99441 342.836
-54.3353 4.99538 341.721
-53.9513 4.99624 340.579
-53.5888 4.9971 339.415
-53.2297 4.9981 338.236
-52.8559 4.99934 337.05
-52.4841 5.00089 335.848
-52.139 5.00266 334.62
-51.8137 5.00454 333.371
-51.5017 5.00644 332.103
-51.1963 5.00825 330.822
-50.8909 5.00987 329.531
-50.5789 5.0112 328.234
-50.2535 5.01213 326.934
-49.9168 5.01252 325.625
-49.5759 5.01239 324.3
-49.2319 5.01193 322.964
-48.8861 5.0113 321.621
-48.5397 5.01067 320.274
-48.1939 5.01022 318.928
-47.85 5.01013 317.587
-47.509 5.01055 316.255
-47.1709 5.01161 314.932
-46.8343 5.01317 313.614
-46.499 5.01508 312.298
-46.1646 5.01717 310.984
-45.8307 5.01928 309.671
-45.4971 5.02124 308.358
-45.1634 5.02288 307.044
-44.8293 5.02403 305.727
-44.4958 5.0247 304.41
-44.1636 5.02503 303.094
-43.8321 5.02509 301.779
-43.5005 5.02498 300.462
-43.168 5.02477 299.143
-42.834 5.02455 297.821
-42.4976 5.02438 296.493
-42.1582 5.02437 295.158
-41.8148 5.02447 293.814
-41.4678 5.02458 292.461
-41.1183 5.02471 291.101
-40.7672 5.02485 289.738
-40.4158 5.025 288.374
-40.0651 5.02514 287.014
-39.7162 5.02528 285.661
-39.3702 5.0254 284.316
-39.0264 5.02552 282.98
-38.6836 5.02564 281.646
-38.3417 5.02576 280.317
-38.001 5.02588 278.992
-37.6614 5.02599 277.672
-37.3231 5.02609 276.356
-36.9862 5.02618 275.046
-36.6508 5.02626 273.742
-36.3189 5.02633 272.452
-35.9914 5.02638 271.179
-35.6665 5.02642 269.916
-35.3423 5.02646 268.656
-35.0168 5.02649 267.391
-34.6884 5.02652 266.115
-34.3551 5.02655 264.819
-34.015 5.02657 263.498
-33.6672 5.02661 262.146
-33.3131 5.02664 260.769
-32.9542 5.02668 259.375
-32.5922 5.02671 257.968
-32.2288 5.02674 256.555
-31.8654 5.02676 255.143
-31.5038 5.02676 253.738
-31.1456 5.02674 252.346
-30.7899 5.02669 250.965
-30.435 5.02663 249.586
-30.0807 5.02655 248.21
-29.727 5.02646 246.836
-29.374 5.02636 245.465
-29.0217 5.02626 244.097
-28.6699 5.02618 242.731
-28.3188 5.0261 241.367
-27.9682 5.02603 240.005
-27.6181 5.02597 238.645
-27.2686 5.02591 237.287
-26.9197 5.02585 235.932
-26.5716 5.0258 234.58
-26.2242 5.02575 233.23
-25.8777 5.0257 231.884
-25.5321 5.02566 230.541
-25.1874 5.02562 229.202
-24.8437 5.02559 227.867
-24.5009 5.02557 226.535
-24.1588 5.02555 225.206
-23.8174 5.02553 223.88
-23.4766 5.02551 222.555
-23.1362 5.02549 221.233
-22.7961 5.02547 219.911
-22.4568 5.02544 218.593
-22.1185 5.0254 217.279
-21.7808 5.02537 215.967
-21.4436 5.02533 214.657
-21.1066 5.0253 213.347
-20.7694 5.02526 212.038
-20.432 5.02523 210.727
-20.0939 5.0252 209.413
-19.7557 5.02516 208.099
-19.418 5.02512 206.787
-19.0803 5.02508 205.475
-18.7423 5.02504 204.162
-18.4037 5.02501 202.847
-18.0641 5.02499 201.527
-17.7232 5.02498 200.203
-17.3806 5.025 198.871
-17.0353 5.02509 197.529
-16.687 5.02526 196.175
-16.3369 5.02547 194.814
-15.9861 5.02569 193.45
-15.6357 5.02586 192.088
-15.2867 5.02594 190.731
-14.9404 5.02589 189.384
-14.5977 5.02567 188.052
-14.2574 5.0254 186.735
-13.9177 5.0252 185.429
-13.5795 5.02495 184.133
-13.2433 5.02458 182.842
-12.9099 5.02397 181.555
-12.5801 5.02304 180.27
-12.2544 5.02169 178.983
-11.9336 5.01983 177.692
-11.6125 5.01741 176.401
-11.2881 5.0145 175.112
-10.9646 5.01118 173.826
-10.6462 5.00753 172.539
-10.3372 5.00364 171.25
-10.0417 4.99958 169.957
-9.76405 4.99543 168.658
-9.50834 4.99127 167.353
